success,code,data,responseTimestamp,subfolder,subsubfolder
True,SUCCESS,"{'aggregated': {'registeredUsers': 183254, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 46096, 'percentage': 0.25154157617296213}, {'brand': 'Samsung', 'count': 42367, 'percentage': 0.23119277068986216}, {'brand': 'Oppo', 'count': 22197, 'percentage': 0.1211269603937704}, {'brand': 'Vivo', 'count': 17880, 'percentage': 0.09756949370818645}, {'brand': 'Realme', 'count': 12553, 'percentage': 0.0685005511475875}, {'brand': 'Asus', 'count': 4231, 'percentage': 0.023088172700186625}, {'brand': 'Gionee', 'count': 4052, 'percentage': 0.022111386381743373}, {'brand': 'Lenovo', 'count': 3967, 'percentage': 0.021647549303153}, {'brand': 'Motorola', 'count': 3844, 'percentage': 0.020976349765898697}, {'brand': 'Micromax', 'count': 3800, 'percentage': 0.020736245866393093}, {'brand': 'Others', 'count': 22267, 'percentage': 0.12150894387025658}]}",1630501496743,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 272298, 'appOpens': 3610807}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 68653, 'percentage': 0.25212451064642416}, {'brand': 'Samsung', 'count': 63478, 'percentage': 0.2331195969122065}, {'brand': 'Oppo', 'count': 35779, 'percentage': 0.1313964847336374}, {'brand': 'Vivo', 'count': 29148, 'percentage': 0.10704448802415001}, {'brand': 'Realme', 'count': 20529, 'percentage': 0.07539166648304431}, {'brand': 'Asus', 'count': 5562, 'percentage': 0.020426150761298282}, {'brand': 'Gionee', 'count': 5248, 'percentage': 0.019273002372400826}, {'brand': 'Motorola', 'count': 4789, 'percentage': 0.017587349154235432}, {'brand': 'Lenovo', 'count': 4722, 'percentage': 0.017341295198642664}, {'brand': 'Micromax', 'count': 4708, 'percentage': 0.01728988093926507}, {'brand': 'Others', 'count': 29682, 'percentage': 0.10900557477469537}]}",1630501498181,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 83369, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 21258, 'percentage': 0.254986865621514}, {'brand': 'Samsung', 'count': 17945, 'percentage': 0.21524787390996653}, {'brand': 'Oppo', 'count': 8953, 'percentage': 0.10739003706413655}, {'brand': 'Vivo', 'count': 6822, 'percentage': 0.08182897719775936}, {'brand': 'Realme', 'count': 5784, 'percentage': 0.06937830608499562}, {'brand': 'Gionee', 'count': 2373, 'percentage': 0.02846381748611594}, {'brand': 'Lenovo', 'count': 2240, 'percentage': 0.026868500281879357}, {'brand': 'Micromax', 'count': 2200, 'percentage': 0.02638870563398865}, {'brand': 'Asus', 'count': 2053, 'percentage': 0.02462546030299032}, {'brand': 'Motorola', 'count': 1988, 'percentage': 0.023845794000167928}, {'brand': 'Others', 'count': 11753, 'percentage': 0.14097566241648574}]}",1630501495311,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 116874, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 29627, 'percentage': 0.253495217071376}, {'brand': 'Samsung', 'count': 25764, 'percentage': 0.22044252785050567}, {'brand': 'Oppo', 'count': 12899, 'percentage': 0.1103667197152489}, {'brand': 'Vivo', 'count': 10186, 'percentage': 0.08715368687646526}, {'brand': 'Realme', 'count': 8049, 'percentage': 0.06886903845166589}, {'brand': 'Gionee', 'count': 3116, 'percentage': 0.02666119068398446}, {'brand': 'Micromax', 'count': 2824, 'percentage': 0.024162773585228538}, {'brand': 'Asus', 'count': 2817, 'percentage': 0.02410288002464192}, {'brand': 'Lenovo', 'count': 2778, 'percentage': 0.02376918732994507}, {'brand': 'Motorola', 'count': 2735, 'percentage': 0.023401269743484436}, {'brand': 'Others', 'count': 16079, 'percentage': 0.13757550866745383}]}",1630501495711,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 55157, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 14040, 'percentage': 0.2545461138205486}, {'brand': 'Samsung', 'count': 11668, 'percentage': 0.21154159943434198}, {'brand': 'Oppo', 'count': 5778, 'percentage': 0.1047555160723027}, {'brand': 'Vivo', 'count': 4197, 'percentage': 0.07609188316986058}, {'brand': 'Realme', 'count': 3865, 'percentage': 0.07007270156099861}, {'brand': 'Gionee', 'count': 1686, 'percentage': 0.030567289736570153}, {'brand': 'Lenovo', 'count': 1576, 'percentage': 0.028572982577007452}, {'brand': 'Micromax', 'count': 1432, 'percentage': 0.025962253204489003}, {'brand': 'Asus', 'count': 1416, 'percentage': 0.025672172163098066}, {'brand': 'Motorola', 'count': 1394, 'percentage': 0.025273310731185526}, {'brand': 'Others', 'count': 8105, 'percentage': 0.14694417752959732}]}",1630501494873,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 153265, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 38347, 'percentage': 0.2502006328907448}, {'brand': 'Samsung', 'count': 35132, 'percentage': 0.22922389325677747}, {'brand': 'Oppo', 'count': 17942, 'percentage': 0.11706521384530062}, {'brand': 'Vivo', 'count': 14242, 'percentage': 0.09292402048739112}, {'brand': 'Realme', 'count': 10556, 'percentage': 0.06887417218543046}, {'brand': 'Asus', 'count': 3636, 'percentage': 0.023723615959286203}, {'brand': 'Lenovo', 'count': 3586, 'percentage': 0.023397383616611752}, {'brand': 'Gionee', 'count': 3584, 'percentage': 0.023384334322904772}, {'brand': 'Motorola', 'count': 3428, 'percentage': 0.02236648941376048}, {'brand': 'Micromax', 'count': 3415, 'percentage': 0.022281669004665123}, {'brand': 'Others', 'count': 19397, 'percentage': 0.1265585750171272}]}",1630501496348,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 336666, 'appOpens': 4443221}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 83763, 'percentage': 0.2488014827752134}, {'brand': 'Samsung', 'count': 77685, 'percentage': 0.23074798167917165}, {'brand': 'Oppo', 'count': 46283, 'percentage': 0.13747452965253396}, {'brand': 'Vivo', 'count': 38364, 'percentage': 0.11395270089643741}, {'brand': 'Realme', 'count': 28326, 'percentage': 0.08413680027089163}, {'brand': 'Asus', 'count': 6561, 'percentage': 0.019488157402291886}, {'brand': 'Gionee', 'count': 5452, 'percentage': 0.01619409147344846}, {'brand': 'Motorola', 'count': 5344, 'percentage': 0.015873298759007445}, {'brand': 'Lenovo', 'count': 5242, 'percentage': 0.01557032786203537}, {'brand': 'Huawei', 'count': 5008, 'percentage': 0.014875276980746496}, {'brand': 'Others', 'count': 34638, 'percentage': 0.10288535224822228}]}",1630501498900,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 376731, 'appOpens': 5777908}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 93468, 'percentage': 0.24810275767059253}, {'brand': 'Samsung', 'count': 86403, 'percentage': 0.22934932352261958}, {'brand': 'Oppo', 'count': 52607, 'percentage': 0.1396407516238377}, {'brand': 'Vivo', 'count': 44208, 'percentage': 0.11734632934374925}, {'brand': 'Realme', 'count': 33649, 'percentage': 0.08931837305663723}, {'brand': 'Asus', 'count': 7020, 'percentage': 0.01863398552282663}, {'brand': 'Motorola', 'count': 5686, 'percentage': 0.015092997390711144}, {'brand': 'Gionee', 'count': 5652, 'percentage': 0.015002747318378366}, {'brand': 'Lenovo', 'count': 5550, 'percentage': 0.01473199710138003}, {'brand': 'Huawei', 'count': 5432, 'percentage': 0.014418776262107445}, {'brand': 'Others', 'count': 37056, 'percentage': 0.09836196118716006}]}",1630501499337,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 299962, 'appOpens': 4063223}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 75081, 'percentage': 0.2503017048826185}, {'brand': 'Samsung', 'count': 69532, 'percentage': 0.23180269500803435}, {'brand': 'Oppo', 'count': 40260, 'percentage': 0.13421700082010388}, {'brand': 'Vivo', 'count': 33266, 'percentage': 0.11090071409045146}, {'brand': 'Realme', 'count': 23927, 'percentage': 0.0797667704575913}, {'brand': 'Asus', 'count': 6050, 'percentage': 0.020169221434715064}, {'brand': 'Gionee', 'count': 5095, 'percentage': 0.016985484828078223}, {'brand': 'Motorola', 'count': 5014, 'percentage': 0.016715450623745673}, {'brand': 'Lenovo', 'count': 5012, 'percentage': 0.016708783112527586}, {'brand': 'Micromax', 'count': 4634, 'percentage': 0.015448623492309025}, {'brand': 'Others', 'count': 32091, 'percentage': 0.10698355124982498}]}",1630501498486,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 409110, 'appOpens': 6017249}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 101066, 'percentage': 0.24703869374984722}, {'brand': 'Samsung', 'count': 93412, 'percentage': 0.22832978905428858}, {'brand': 'Oppo', 'count': 57851, 'percentage': 0.14140695656424923}, {'brand': 'Vivo', 'count': 48775, 'percentage': 0.1192222140744543}, {'brand': 'Realme', 'count': 38173, 'percentage': 0.09330742343135098}, {'brand': 'Asus', 'count': 7328, 'percentage': 0.017912052993082545}, {'brand': 'Motorola', 'count': 5862, 'percentage': 0.01432866466231576}, {'brand': 'Gionee', 'count': 5805, 'percentage': 0.014189337830901224}, {'brand': 'Huawei', 'count': 5778, 'percentage': 0.014123340910757499}, {'brand': 'Lenovo', 'count': 5769, 'percentage': 0.014101341937376256}, {'brand': 'Others', 'count': 39291, 'percentage': 0.0960401847913764}]}",1630501499670,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 926020, 'appOpens': 20219644}, 'usersByDevice': None}",1692619330729,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 892185, 'appOpens': 22829931}, 'usersByDevice': None}",1692619148747,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 777779, 'appOpens': 19062157}, 'usersByDevice': None}",1669732319440,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 817830, 'appOpens': 19712764}, 'usersByDevice': None}",1669732450880,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 738628, 'appOpens': 18678798}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 181266, 'percentage': 0.24540905570869234}, {'brand': 'Samsung', 'count': 146487, 'percentage': 0.19832310716625962}, {'brand': 'Vivo', 'count': 118448, 'percentage': 0.1603621850241258}, {'brand': 'Oppo', 'count': 80145, 'percentage': 0.10850522861305015}, {'brand': 'Realme', 'count': 60870, 'percentage': 0.0824095485142724}, {'brand': 'Apple', 'count': 36235, 'percentage': 0.04905717086273469}, {'brand': 'OnePlus', 'count': 26283, 'percentage': 0.03558354137671466}, {'brand': 'Motorola', 'count': 16125, 'percentage': 0.02183101642504752}, {'brand': 'Huawei', 'count': 10823, 'percentage': 0.014652842838343524}, {'brand': 'Tecno', 'count': 10780, 'percentage': 0.014594626794543398}, {'brand': 'Others', 'count': 51166, 'percentage': 0.06927167667621591}]}",1651127684386,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 855202, 'appOpens': 43005212}, 'usersByDevice': None}",1674558329301,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 609106, 'appOpens': 12710361}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 152107, 'percentage': 0.24972172331252687}, {'brand': 'Samsung', 'count': 129938, 'percentage': 0.21332575939163298}, {'brand': 'Vivo', 'count': 94216, 'percentage': 0.15467915272546978}, {'brand': 'Oppo', 'count': 64685, 'percentage': 0.10619662259114176}, {'brand': 'Realme', 'count': 37973, 'percentage': 0.06234218674582093}, {'brand': 'Apple', 'count': 28049, 'percentage': 0.04604945608810289}, {'brand': 'OnePlus', 'count': 19803, 'percentage': 0.03251158254885028}, {'brand': 'Motorola', 'count': 15937, 'percentage': 0.026164575623947226}, {'brand': 'Huawei', 'count': 11315, 'percentage': 0.018576405420403015}, {'brand': 'Lenovo', 'count': 7861, 'percentage': 0.01290579964735202}, {'brand': 'Others', 'count': 47222, 'percentage': 0.07752673590475222}]}",1630501500298,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 653458, 'appOpens': 16575111}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 163235, 'percentage': 0.2498018235295918}, {'brand': 'Samsung', 'count': 135615, 'percentage': 0.20753437864407506}, {'brand': 'Vivo', 'count': 103139, 'percentage': 0.1578356986983096}, {'brand': 'Oppo', 'count': 69841, 'percentage': 0.10687909551952841}, {'brand': 'Realme', 'count': 45087, 'percentage': 0.06899754842698383}, {'brand': 'Apple', 'count': 29989, 'percentage': 0.04589277352178717}, {'brand': 'OnePlus', 'count': 22136, 'percentage': 0.03387516871780589}, {'brand': 'Motorola', 'count': 15824, 'percentage': 0.02421578739567042}, {'brand': 'Huawei', 'count': 11214, 'percentage': 0.017161011113185545}, {'brand': 'Tecno', 'count': 7719, 'percentage': 0.011812541892516428}, {'brand': 'Others', 'count': 49659, 'percentage': 0.07599417254054583}]}",1634575169162,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 570035, 'appOpens': 15467672}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 142193, 'percentage': 0.24944608664380258}, {'brand': 'Samsung', 'count': 123133, 'percentage': 0.21600954327365862}, {'brand': 'Vivo', 'count': 87010, 'percentage': 0.15263975019077775}, {'brand': 'Oppo', 'count': 60381, 'percentage': 0.10592507477611024}, {'brand': 'Realme', 'count': 31824, 'percentage': 0.055828150903014725}, {'brand': 'Apple', 'count': 26139, 'percentage': 0.04585507907409194}, {'brand': 'OnePlus', 'count': 18577, 'percentage': 0.032589226977290865}, {'brand': 'Motorola', 'count': 15944, 'percentage': 0.027970212355381687}, {'brand': 'Huawei', 'count': 11414, 'percentage': 0.020023331900672767}, {'brand': 'Lenovo', 'count': 8178, 'percentage': 0.014346487496381802}, {'brand': 'Others', 'count': 45242, 'percentage': 0.079367056408817}]}",1630501499820,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 697178, 'appOpens': 28288254}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 172749, 'percentage': 0.24778320601051668}, {'brand': 'Samsung', 'count': 141066, 'percentage': 0.2023385706376277}, {'brand': 'Vivo', 'count': 110824, 'percentage': 0.15896083926916799}, {'brand': 'Oppo', 'count': 75088, 'percentage': 0.10770276744246089}, {'brand': 'Realme', 'count': 53598, 'percentage': 0.07687850161651687}, {'brand': 'Apple', 'count': 33398, 'percentage': 0.04790455235248387}, {'brand': 'OnePlus', 'count': 24355, 'percentage': 0.034933689818095234}, {'brand': 'Motorola', 'count': 16068, 'percentage': 0.023047198850221894}, {'brand': 'Huawei', 'count': 10899, 'percentage': 0.01563302341726216}, {'brand': 'Tecno', 'count': 9081, 'percentage': 0.013025367983499193}, {'brand': 'Others', 'count': 50052, 'percentage': 0.07179228260214751}]}",1643295784018,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 278940, 'appOpens': 1352232}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 72286, 'percentage': 0.2591453359145336}, {'brand': 'Samsung', 'count': 58572, 'percentage': 0.2099806409980641}, {'brand': 'Vivo', 'count': 35425, 'percentage': 0.12699863769986378}, {'brand': 'Oppo', 'count': 25325, 'percentage': 0.0907901340790134}, {'brand': 'Apple', 'count': 14770, 'percentage': 0.05295045529504553}, {'brand': 'Realme', 'count': 12215, 'percentage': 0.04379077937907794}, {'brand': 'OnePlus', 'count': 12033, 'percentage': 0.04313830931383093}, {'brand': 'Motorola', 'count': 10716, 'percentage': 0.03841686384168638}, {'brand': 'Lenovo', 'count': 6125, 'percentage': 0.02195812719581272}, {'brand': 'Huawei', 'count': 5990, 'percentage': 0.021474152147415215}, {'brand': 'Others', 'count': 25483, 'percentage': 0.09135656413565642}]}",1630501496810,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 317194, 'appOpens': 4753892}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 81621, 'percentage': 0.25732201744043076}, {'brand': 'Samsung', 'count': 66756, 'percentage': 0.21045795317692012}, {'brand': 'Vivo', 'count': 41691, 'percentage': 0.13143691242583402}, {'brand': 'Oppo', 'count': 29561, 'percentage': 0.09319533156364875}, {'brand': 'Apple', 'count': 16481, 'percentage': 0.05195873818546379}, {'brand': 'Realme', 'count': 14157, 'percentage': 0.04463199177790248}, {'brand': 'OnePlus', 'count': 13220, 'percentage': 0.0416779636437007}, {'brand': 'Motorola', 'count': 11738, 'percentage': 0.03700574411874121}, {'brand': 'Huawei', 'count': 6882, 'percentage': 0.02169650119485236}, {'brand': 'Lenovo', 'count': 6410, 'percentage': 0.02020845287111358}, {'brand': 'Others', 'count': 28677, 'percentage': 0.0904083936013922}]}",1630501497554,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 238152, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 62065, 'percentage': 0.26061087036850417}, {'brand': 'Samsung', 'count': 49562, 'percentage': 0.20811078638852498}, {'brand': 'Vivo', 'count': 29218, 'percentage': 0.12268635157378481}, {'brand': 'Oppo', 'count': 20988, 'percentage': 0.08812859014410965}, {'brand': 'Apple', 'count': 12909, 'percentage': 0.05420487755719037}, {'brand': 'OnePlus', 'count': 10892, 'percentage': 0.04573549665759683}, {'brand': 'Realme', 'count': 10545, 'percentage': 0.04427844401894589}, {'brand': 'Motorola', 'count': 9355, 'percentage': 0.03928163525815446}, {'brand': 'Lenovo', 'count': 5440, 'percentage': 0.022842554335046526}, {'brand': 'Huawei', 'count': 5049, 'percentage': 0.021200745742215057}, {'brand': 'Others', 'count': 22129, 'percentage': 0.0929196479559273}]}",1630501496479,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 353546, 'appOpens': 6290543}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 90791, 'percentage': 0.25680109518987626}, {'brand': 'Samsung', 'count': 74339, 'percentage': 0.2102668393928937}, {'brand': 'Vivo', 'count': 48072, 'percentage': 0.13597099104501253}, {'brand': 'Oppo', 'count': 34061, 'percentage': 0.09634107018605782}, {'brand': 'Apple', 'count': 17817, 'percentage': 0.05039513952922675}, {'brand': 'Realme', 'count': 16393, 'percentage': 0.0463673751081896}, {'brand': 'OnePlus', 'count': 14159, 'percentage': 0.0400485368240625}, {'brand': 'Motorola', 'count': 12521, 'percentage': 0.035415476345369484}, {'brand': 'Huawei', 'count': 7674, 'percentage': 0.021705803488089245}, {'brand': 'Lenovo', 'count': 6696, 'percentage': 0.018939543934876932}, {'brand': 'Others', 'count': 31023, 'percentage': 0.08774812895634514}]}",1630501497908,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 122174, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 31481, 'percentage': 0.2576734820829309}, {'brand': 'Samsung', 'count': 25483, 'percentage': 0.20857956684728338}, {'brand': 'Vivo', 'count': 12317, 'percentage': 0.10081523073649058}, {'brand': 'Oppo', 'count': 9547, 'percentage': 0.07814264900879074}, {'brand': 'Apple', 'count': 7433, 'percentage': 0.06083945847725375}, {'brand': 'OnePlus', 'count': 6696, 'percentage': 0.054807078429125675}, {'brand': 'Motorola', 'count': 5508, 'percentage': 0.04508324193363564}, {'brand': 'Realme', 'count': 5427, 'percentage': 0.044420253081670406}, {'brand': 'Lenovo', 'count': 3352, 'percentage': 0.027436279404783343}, {'brand': 'Huawei', 'count': 2237, 'percentage': 0.01830995138081752}, {'brand': 'Others', 'count': 12693, 'percentage': 0.10389280861721807}]}",1630501494984,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 153802, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 39803, 'percentage': 0.2587937738130844}, {'brand': 'Samsung', 'count': 32023, 'percentage': 0.2082092560564882}, {'brand': 'Vivo', 'count': 16778, 'percentage': 0.10908830834449487}, {'brand': 'Oppo', 'count': 12470, 'percentage': 0.08107826946333598}, {'brand': 'Apple', 'count': 8815, 'percentage': 0.05731394910339267}, {'brand': 'OnePlus', 'count': 7931, 'percentage': 0.05156629952796453}, {'brand': 'Realme', 'count': 6878, 'percentage': 0.044719834592528054}, {'brand': 'Motorola', 'count': 6674, 'percentage': 0.04339345392127541}, {'brand': 'Lenovo', 'count': 3860, 'percentage': 0.025097202897231507}, {'brand': 'Huawei', 'count': 3053, 'percentage': 0.01985019700654088}, {'brand': 'Others', 'count': 15517, 'percentage': 0.10088945527366354}]}",1630501495454,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 91936, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 23388, 'percentage': 0.2543943612948138}, {'brand': 'Samsung', 'count': 19288, 'percentage': 0.2097981204316046}, {'brand': 'Vivo', 'count': 8719, 'percentage': 0.09483771319178559}, {'brand': 'Oppo', 'count': 6969, 'percentage': 0.07580273233553776}, {'brand': 'Apple', 'count': 5957, 'percentage': 0.0647950748346676}, {'brand': 'OnePlus', 'count': 5457, 'percentage': 0.05935650887573964}, {'brand': 'Motorola', 'count': 4236, 'percentage': 0.04607553080403759}, {'brand': 'Realme', 'count': 4094, 'percentage': 0.04453097807170205}, {'brand': 'Lenovo', 'count': 2542, 'percentage': 0.027649669335189697}, {'brand': 'Huawei', 'count': 1595, 'percentage': 0.01734902540898016}, {'brand': 'Others', 'count': 9691, 'percentage': 0.10541028541594152}]}",1630501494622,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 195350, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 50867, 'percentage': 0.26038904530330176}, {'brand': 'Samsung', 'count': 40683, 'percentage': 0.20825697466086512}, {'brand': 'Vivo', 'count': 22715, 'percentage': 0.11627847453288968}, {'brand': 'Oppo', 'count': 16672, 'percentage': 0.08534425390325058}, {'brand': 'Apple', 'count': 10884, 'percentage': 0.055715382646531864}, {'brand': 'OnePlus', 'count': 9442, 'percentage': 0.04833375991809573}, {'brand': 'Realme', 'count': 8708, 'percentage': 0.04457640133094446}, {'brand': 'Motorola', 'count': 8176, 'percentage': 0.0418530842078321}, {'brand': 'Lenovo', 'count': 4769, 'percentage': 0.02441259278218582}, {'brand': 'Huawei', 'count': 3965, 'percentage': 0.020296902994625034}, {'brand': 'Others', 'count': 18469, 'percentage': 0.09454312771947786}]}",1630501495917,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 430639, 'appOpens': 5310126}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 109624, 'percentage': 0.25456124503354316}, {'brand': 'Samsung', 'count': 90927, 'percentage': 0.2111443691816115}, {'brand': 'Vivo', 'count': 61868, 'percentage': 0.1436655760393276}, {'brand': 'Oppo', 'count': 43887, 'percentage': 0.10191134569790475}, {'brand': 'Realme', 'count': 21236, 'percentage': 0.049312765448554355}, {'brand': 'Apple', 'count': 20388, 'percentage': 0.04734359869867801}, {'brand': 'OnePlus', 'count': 15482, 'percentage': 0.03595122596885094}, {'brand': 'Motorola', 'count': 13908, 'percentage': 0.0322961924024531}, {'brand': 'Huawei', 'count': 9221, 'percentage': 0.021412366274304}, {'brand': 'Lenovo', 'count': 7481, 'percentage': 0.017371859028095456}, {'brand': 'Others', 'count': 36617, 'percentage': 0.0850294562266771}]}",1630501498615,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 474962, 'appOpens': 6129766}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 119983, 'percentage': 0.2526159987535845}, {'brand': 'Samsung', 'count': 101577, 'percentage': 0.21386342486346277}, {'brand': 'Vivo', 'count': 69991, 'percentage': 0.14736126258521734}, {'brand': 'Oppo', 'count': 49411, 'percentage': 0.1040314804131699}, {'brand': 'Realme', 'count': 24328, 'percentage': 0.05122093978044559}, {'brand': 'Apple', 'count': 21967, 'percentage': 0.04625001579073695}, {'brand': 'OnePlus', 'count': 16389, 'percentage': 0.034505918368206295}, {'brand': 'Motorola', 'count': 14656, 'percentage': 0.030857205418538747}, {'brand': 'Huawei', 'count': 9964, 'percentage': 0.02097852038689411}, {'brand': 'Lenovo', 'count': 7790, 'percentage': 0.016401312104968396}, {'brand': 'Others', 'count': 38906, 'percentage': 0.08191392153477542}]}",1630501499076,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 391900, 'appOpens': 7147233}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 100364, 'percentage': 0.2560959428425619}, {'brand': 'Samsung', 'count': 82358, 'percentage': 0.21015054860933913}, {'brand': 'Vivo', 'count': 54965, 'percentage': 0.14025261546312834}, {'brand': 'Oppo', 'count': 38778, 'percentage': 0.0989487114059709}, {'brand': 'Apple', 'count': 19244, 'percentage': 0.04910436335799949}, {'brand': 'Realme', 'count': 18803, 'percentage': 0.04797907629497321}, {'brand': 'OnePlus', 'count': 14926, 'percentage': 0.038086246491451904}, {'brand': 'Motorola', 'count': 13118, 'percentage': 0.033472824700178615}, {'brand': 'Huawei', 'count': 8459, 'percentage': 0.021584587905077827}, {'brand': 'Lenovo', 'count': 7167, 'percentage': 0.018287828527685634}, {'brand': 'Others', 'count': 33718, 'percentage': 0.08603725440163307}]}",1630501498303,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 527584, 'appOpens': 10991118}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 132099, 'percentage': 0.2503847728513374}, {'brand': 'Samsung', 'count': 114296, 'percentage': 0.21664038333232244}, {'brand': 'Vivo', 'count': 78921, 'percentage': 0.14958944926305573}, {'brand': 'Oppo', 'count': 55468, 'percentage': 0.10513586462061018}, {'brand': 'Realme', 'count': 28000, 'percentage': 0.05307211742585067}, {'brand': 'Apple', 'count': 24214, 'percentage': 0.04589600897676958}, {'brand': 'OnePlus', 'count': 17571, 'percentage': 0.033304649117486505}, {'brand': 'Motorola', 'count': 15500, 'percentage': 0.029379207860738762}, {'brand': 'Huawei', 'count': 10821, 'percentage': 0.020510477952326075}, {'brand': 'Lenovo', 'count': 8172, 'percentage': 0.01548947655728756}, {'brand': 'Others', 'count': 42522, 'percentage': 0.08059759204221507}]}",1630501499454,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 16314236, 'appOpens': 298037706}, 'usersByDevice': None}",1692619296873,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 15688161, 'appOpens': 264946266}, 'usersByDevice': None}",1692619114932,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 13576065, 'appOpens': 236091309}, 'usersByDevice': None}",1669732285168,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 14303933, 'appOpens': 265475161}, 'usersByDevice': None}",1669732416565,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 12866988, 'appOpens': 217228467}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2837979, 'percentage': 0.2205628077060459}, {'brand': 'Vivo', 'count': 2767906, 'percentage': 0.2151168556308594}, {'brand': 'Samsung', 'count': 2259241, 'percentage': 0.17558429369795014}, {'brand': 'Oppo', 'count': 1825605, 'percentage': 0.14188285556806302}, {'brand': 'Realme', 'count': 1043668, 'percentage': 0.08111206756390851}, {'brand': 'Apple', 'count': 578053, 'percentage': 0.04492527699567296}, {'brand': 'OnePlus', 'count': 267015, 'percentage': 0.0207519428789395}, {'brand': 'Tecno', 'count': 184983, 'percentage': 0.014376558056943862}, {'brand': 'Motorola', 'count': 170641, 'percentage': 0.013261922681516452}, {'brand': 'Huawei', 'count': 145049, 'percentage': 0.011272956810094173}, {'brand': 'Others', 'count': 786848, 'percentage': 0.06115246241000613}]}",1651127652431,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 14994944, 'appOpens': 556898878}, 'usersByDevice': None}",1674558295423,bihar,state
